"ISO_2","ISO_3","country","year","machines_cost_recovery_cost_recovery","buildings_cost_recovery_cost_recovery","intangibles_cost_recovery_cost_recovery"
"JP","JPN","Japan",2007,0.769602272727273,0.278958448750364,0.787075165170195
"JP","JPN","Japan",2008,0.769602272727273,0.278958448750364,0.787075165170195
"JP","JPN","Japan",2009,0.769602272727273,0.278958448750364,0.787075165170195
"JP","JPN","Japan",2010,0.769602272727273,0.278958448750364,0.787075165170195
"JP","JPN","Japan",2011,0.769602272727273,0.278958448750364,0.787075165170195
"JP","JPN","Japan",2012,0.769602272727273,0.278958448750364,0.787075165170195
"JP","JPN","Japan",2013,0.769602272727273,0.278958448750364,0.787075165170195
"JP","JPN","Japan",2014,0.769602272727273,0.278958448750364,0.787075165170195
"JP","JPN","Japan",2015,0.769602272727273,0.278958448750364,0.787075165170195
"JP","JPN","Japan",2016,0.769602272727273,0.278958448750364,0.787075165170195
"JP","JPN","Japan",2017,0.769602272727273,0.278958448750364,0.787075165170195
"JP","JPN","Japan",2018,0.769602272727273,0.278958448750364,0.787075165170195
"JP","JPN","Japan",2019,0.769602272727273,0.278958448750364,0.787075165170195
"KR","KOR","Korea",1984,NA,NA,NA
"KR","KOR","Korea",1985,NA,NA,NA
"KR","KOR","Korea",1986,NA,NA,NA
"KR","KOR","Korea",1987,NA,NA,NA
"KR","KOR","Korea",1988,NA,NA,NA
"KR","KOR","Korea",1989,NA,NA,NA
"KR","KOR","Korea",1990,NA,NA,NA
"KR","KOR","Korea",1991,NA,NA,NA
"KR","KOR","Korea",1992,NA,NA,NA
"KR","KOR","Korea",1993,NA,NA,NA
"KR","KOR","Korea",1994,NA,NA,NA
"KR","KOR","Korea",1995,NA,NA,NA
"KR","KOR","Korea",1996,NA,NA,NA
"KR","KOR","Korea",1997,0.875925925925926,0.420144583823974,NA
"KR","KOR","Korea",1998,0.875925925925926,0.420144583823974,NA
"KR","KOR","Korea",1999,0.875925925925926,0.420144583823974,NA
"KR","KOR","Korea",2000,0.921720532319392,0.547953910556565,0.737888702767901
"KR","KOR","Korea",2001,0.921720532319392,0.547953910556565,0.737888702767901
"KR","KOR","Korea",2002,0.921720532319392,0.547953910556565,0.737888702767901
"KR","KOR","Korea",2003,0.921720532319392,0.547953910556565,0.737888702767901
"KR","KOR","Korea",2004,0.921720532319392,0.547953910556565,0.737888702767901
"KR","KOR","Korea",2005,0.921720532319392,0.547953910556565,0.737888702767901
"KR","KOR","Korea",2006,0.921720532319392,0.547953910556565,0.737888702767901
"KR","KOR","Korea",2007,0.921720532319392,0.547953910556565,0.737888702767901
"KR","KOR","Korea",2008,0.921720532319392,0.547953910556565,0.737888702767901
"KR","KOR","Korea",2009,0.921720532319392,0.547953910556565,0.737888702767901
"KR","KOR","Korea",2010,0.921720532319392,0.547953910556565,0.737888702767901
"KR","KOR","Korea",2011,0.921720532319392,0.547953910556565,0.737888702767901
"KR","KOR","Korea",2012,0.921720532319392,0.547953910556565,0.737888702767901
"KR","KOR","Korea",2013,0.921720532319392,0.547953910556565,0.737888702767901
"KR","KOR","Korea",2014,0.921720532319392,0.547953910556565,0.737888702767901
"KR","KOR","Korea",2015,0.921720532319392,0.547953910556565,0.737888702767901
"KR","KOR","Korea",2016,0.921720532319392,0.547953910556565,0.737888702767901
"KR","KOR","Korea",2017,0.921720532319392,0.547953910556565,0.737888702767901
"KR","KOR","Korea",2018,0.921720532319392,0.547953910556565,0.737888702767901
"KR","KOR","Korea",2019,0.921720532319392,0.547953910556565,0.737888702767901
"LT","LTU","Lithuania",2014,0.918446601941748,0.838302752293578,0.980369718309859
"LT","LTU","Lithuania",2015,0.918446601941748,0.838302752293578,0.980369718309859
"LT","LTU","Lithuania",2016,0.918446601941748,0.838302752293578,0.980369718309859
"LT","LTU","Lithuania",2017,0.918446601941748,0.838302752293578,0.980369718309859
"LT","LTU","Lithuania",2018,0.918446601941748,0.838302752293578,0.980369718309859
"LT","LTU","Lithuania",2019,0.918446601941748,0.838302752293578,0.980369718309859
"LU","LUX","Luxembourg",1984,NA,NA,NA
"LU","LUX","Luxembourg",1985,NA,NA,NA
"LU","LUX","Luxembourg",1986,NA,NA,NA
"LU","LUX","Luxembourg",1987,NA,NA,NA
"LU","LUX","Luxembourg",1988,NA,NA,NA
"LU","LUX","Luxembourg",1989,NA,NA,NA
"LU","LUX","Luxembourg",1990,NA,NA,NA
"LU","LUX","Luxembourg",1991,NA,NA,NA
"LU","LUX","Luxembourg",1992,0.86,0.479318672008477,NA
"LU","LUX","Luxembourg",1993,0.86,0.479318672008477,NA
"LU","LUX","Luxembourg",1994,0.86,0.479318672008477,NA
"LU","LUX","Luxembourg",1995,0.86,0.479318672008477,NA
"LU","LUX","Luxembourg",1996,0.86,0.479318672008477,NA
"LU","LUX","Luxembourg",1997,0.86,0.479318672008477,NA
"LU","LUX","Luxembourg",1998,0.86,0.479318672008477,NA
"LU","LUX","Luxembourg",1999,0.870869546099498,0.479318672008477,NA
"LU","LUX","Luxembourg",2000,0.870869546099498,0.479318672008477,0.869865253929667
"LU","LUX","Luxembourg",2001,0.870869546099498,0.479318672008477,0.869865253929667
"LU","LUX","Luxembourg",2002,0.870869546099498,0.479318672008477,0.869865253929667
"LU","LUX","Luxembourg",2003,0.870869546099498,0.479318672008477,0.869865253929667
"LU","LUX","Luxembourg",2004,0.870869546099498,0.479318672008477,0.869865253929667
"LU","LUX","Luxembourg",2005,0.870869546099498,0.479318672008477,0.869865253929667
"LU","LUX","Luxembourg",2006,0.870869546099498,0.479318672008477,0.869865253929667
"LU","LUX","Luxembourg",2007,0.870869546099498,0.479318672008477,0.869865253929667
"LU","LUX","Luxembourg",2008,0.870869546099498,0.479318672008477,0.869865253929667
"LU","LUX","Luxembourg",2009,0.870869546099498,0.479318672008477,0.869865253929667
"LU","LUX","Luxembourg",2010,0.870869546099498,0.479318672008477,0.869865253929667
"LU","LUX","Luxembourg",2011,0.870869546099498,0.479318672008477,0.869865253929667
"LU","LUX","Luxembourg",2012,0.870869546099498,0.479318672008477,0.869865253929667
"LU","LUX","Luxembourg",2013,0.870869546099498,0.479318672008477,0.869865253929667
"LU","LUX","Luxembourg",2014,0.870869546099498,0.479318672008477,0.869865253929667
"LU","LUX","Luxembourg",2015,0.870869546099498,0.479318672008477,0.869865253929667
"LU","LUX","Luxembourg",2016,0.870869546099498,0.479318672008477,0.869865253929667
"LU","LUX","Luxembourg",2017,0.870869546099498,0.479318672008477,0.869865253929667
"LU","LUX","Luxembourg",2018,0.864209076145449,0.479318672008477,0.869865253929667
"LU","LUX","Luxembourg",2019,0.864209076145449,0.479318672008477,0.869865253929667
"LV","LVA","Latvia",2014,0.905263157894737,0.614285714285714,0.869865253929667
"LV","LVA","Latvia",2015,0.905263157894737,0.614285714285714,0.869865253929667
"LV","LVA","Latvia",2016,0.905263157894737,0.614285714285714,0.869865253929667
"LV","LVA","Latvia",2017,0.905263157894737,0.614285714285714,0.869865253929667
"LV","LVA","Latvia",2018,0.905263157894737,0.614285714285714,0.869865253929667
"LV","LVA","Latvia",2019,1,1,1
"MX","MEX","Mexico",1982,NA,NA,NA
"MX","MEX","Mexico",1983,NA,NA,NA
"MX","MEX","Mexico",1984,NA,NA,NA
"MX","MEX","Mexico",1985,NA,NA,NA
"MX","MEX","Mexico",1986,NA,NA,NA
"MX","MEX","Mexico",1987,NA,NA,NA
"MX","MEX","Mexico",1988,NA,NA,NA
"MX","MEX","Mexico",1989,NA,NA,NA
"MX","MEX","Mexico",1990,NA,NA,NA
"MX","MEX","Mexico",1991,NA,NA,NA
"MX","MEX","Mexico",1992,NA,NA,NA
"MX","MEX","Mexico",1993,NA,NA,NA
"MX","MEX","Mexico",1994,NA,NA,NA
"MX","MEX","Mexico",1995,NA,NA,NA
"MX","MEX","Mexico",1996,0.869865253929667,0.737888702767901,NA
"MX","MEX","Mexico",1997,0.869865253929667,0.737888702767901,NA
"MX","MEX","Mexico",1998,0.869865253929667,0.737888702767901,NA
"MX","MEX","Mexico",1999,0.869865253929667,0.737888702767901,NA
"MX","MEX","Mexico",2000,0.869865253929667,0.737888702767901,0.737888702767901
"MX","MEX","Mexico",2001,0.869865253929667,0.737888702767901,0.737888702767901
"MX","MEX","Mexico",2002,0.869865253929667,0.737888702767901,0.737888702767901
"MX","MEX","Mexico",2003,0.737888702767901,0.547953910556565,0.737888702767901
"MX","MEX","Mexico",2004,0.737888702767901,0.547953910556565,0.737888702767901
"MX","MEX","Mexico",2005,0.737888702767901,0.547953910556565,0.737888702767901
"MX","MEX","Mexico",2006,0.737888702767901,0.547953910556565,0.737888702767901
"MX","MEX","Mexico",2007,0.737888702767901,0.547953910556565,0.737888702767901
"MX","MEX","Mexico",2008,0.737888702767901,0.547953910556565,0.737888702767901
"MX","MEX","Mexico",2009,0.737888702767901,0.547953910556565,0.737888702767901
"MX","MEX","Mexico",2010,0.737888702767901,0.547953910556565,0.737888702767901
"MX","MEX","Mexico",2011,0.737888702767901,0.547953910556565,0.737888702767901
"MX","MEX","Mexico",2012,0.737888702767901,0.547953910556565,0.737888702767901
"MX","MEX","Mexico",2013,0.737888702767901,0.547953910556565,0.737888702767901
"MX","MEX","Mexico",2014,0.737888702767901,0.547953910556565,0.737888702767901
"MX","MEX","Mexico",2015,0.737888702767901,0.547953910556565,0.737888702767901
"MX","MEX","Mexico",2016,0.737888702767901,0.547953910556565,0.737888702767901
"MX","MEX","Mexico",2017,0.737888702767901,0.547953910556565,0.737888702767901
"MX","MEX","Mexico",2018,0.737888702767901,0.547953910556565,0.737888702767901
"MX","MEX","Mexico",2019,0.737888702767901,0.547953910556565,0.737888702767901
"NL","NLD","Netherlands",1982,NA,NA,NA
"NL","NLD","Netherlands",1983,NA,NA,NA
"NL","NLD","Netherlands",1984,0.86,0.391406012913837,NA
"NL","NLD","Netherlands",1985,0.86,0.391406012913837,NA
"NL","NLD","Netherlands",1986,0.86,0.391406012913837,NA
"NL","NLD","Netherlands",1987,0.86,0.391406012913837,NA
"NL","NLD","Netherlands",1988,0.86,0.391406012913837,NA
"NL","NLD","Netherlands",1989,0.86,0.391406012913837,NA
"NL","NLD","Netherlands",1990,0.86,0.391406012913837,NA
"NL","NLD","Netherlands",1991,0.86,0.391406012913837,NA
"NL","NLD","Netherlands",1992,0.86,0.391406012913837,NA
"NL","NLD","Netherlands",1993,0.86,0.391406012913837,NA
"NL","NLD","Netherlands",1994,0.86,0.391406012913837,NA
"NL","NLD","Netherlands",1995,0.86,0.391406012913837,NA
"NL","NLD","Netherlands",1996,0.86,0.391406012913837,NA
"NL","NLD","Netherlands",1997,0.86,0.391406012913837,NA
"NL","NLD","Netherlands",1998,0.86,0.391406012913837,NA
"NL","NLD","Netherlands",1999,0.813463195231154,0.338474732816403,0.737888702767901
"NL","NLD","Netherlands",2000,0.813463195231154,0.338474732816403,0.737888702767901
"NL","NLD","Netherlands",2001,0.813463195231154,0.338474732816403,0.737888702767901
"NL","NLD","Netherlands",2002,0.813463195231154,0.338474732816403,0.737888702767901
"NL","NLD","Netherlands",2003,0.813463195231154,0.338474732816403,0.737888702767901
"NL","NLD","Netherlands",2004,0.813463195231154,0.338474732816403,0.737888702767901
"NL","NLD","Netherlands",2005,0.813463195231154,0.338474732816403,0.737888702767901
"NL","NLD","Netherlands",2006,0.813463195231154,0.338474732816403,0.737888702767901
"NL","NLD","Netherlands",2007,0.813463195231154,0.338474732816403,0.737888702767901
"NL","NLD","Netherlands",2008,0.813463195231154,0.338474732816403,0.737888702767901
"NL","NLD","Netherlands",2009,0.813463195231154,0.338474732816403,0.737888702767901
"NL","NLD","Netherlands",2010,0.965116279069767,0.338474732816403,0.737888702767901
"NL","NLD","Netherlands",2011,0.965116279069767,0.338474732816403,0.737888702767901
"NL","NLD","Netherlands",2012,0.965116279069767,0.338474732816403,0.737888702767901
"NL","NLD","Netherlands",2013,0.965116279069767,0.338474732816403,0.737888702767901
"NL","NLD","Netherlands",2014,0.965116279069767,0.338474732816403,0.737888702767901
"NL","NLD","Netherlands",2015,0.965116279069767,0.338474732816403,0.737888702767901
"NL","NLD","Netherlands",2016,0.965116279069767,0.338474732816403,0.737888702767901
"NL","NLD","Netherlands",2017,0.965116279069767,0.338474732816403,0.737888702767901
"NL","NLD","Netherlands",2018,0.965116279069767,0.338474732816403,0.737888702767901
"NL","NLD","Netherlands",2019,0.965116279069767,0.338474732816403,0.737888702767901
"NO","NOR","Norway",1982,NA,NA,NA
"NO","NOR","Norway",1983,NA,NA,NA
"NO","NOR","Norway",1984,0.86,0.554838709677419,NA
"NO","NOR","Norway",1985,0.86,0.554838709677419,NA
"NO","NOR","Norway",1986,0.885294117647059,0.554838709677419,NA
"NO","NOR","Norway",1987,0.885294117647059,0.554838709677419,NA
"NO","NOR","Norway",1988,0.885294117647059,0.554838709677419,NA
"NO","NOR","Norway",1989,0.885294117647059,0.554838709677419,NA
"NO","NOR","Norway",1990,0.86,0.518965517241379,NA
"NO","NOR","Norway",1991,0.86,0.518965517241379,NA
"NO","NOR","Norway",1992,0.86,0.518965517241379,NA
"NO","NOR","Norway",1993,0.86,0.43,0.86
"NO","NOR","Norway",1994,0.781818181818182,0.43,0.86
"NO","NOR","Norway",1995,0.781818181818182,0.43,0.86
"NO","NOR","Norway",1996,0.781818181818182,0.43,0.86
"NO","NOR","Norway",1997,0.781818181818182,0.43,0.86
"NO","NOR","Norway",1998,0.781818181818182,0.43,0.86
"NO","NOR","Norway",1999,0.781818181818182,0.43,0.86
"NO","NOR","Norway",2000,0.781818181818182,0.43,0.86
"NO","NOR","Norway",2001,0.781818181818182,0.373913043478261,0.86
"NO","NOR","Norway",2002,0.781818181818182,0.373913043478261,0.737888702767901
"NO","NOR","Norway",2003,0.716666666666667,0.477777777777778,0.737888702767901
"NO","NOR","Norway",2004,0.716666666666667,0.373913043478261,0.737888702767901
"NO","NOR","Norway",2005,0.716666666666667,0.373913043478261,0.737888702767901
"NO","NOR","Norway",2006,0.781818181818182,0.373913043478261,0.737888702767901
"NO","NOR","Norway",2007,0.781818181818182,0.373913043478261,0.737888702767901
"NO","NOR","Norway",2008,0.781818181818182,0.373913043478261,0.737888702767901
"NO","NOR","Norway",2009,0.781818181818182,0.373913043478261,0.737888702767901
"NO","NOR","Norway",2010,0.781818181818182,0.373913043478261,0.737888702767901
"NO","NOR","Norway",2011,0.781818181818182,0.373913043478261,0.737888702767901
"NO","NOR","Norway",2012,0.781818181818182,0.373913043478261,0.737888702767901
"NO","NOR","Norway",2013,0.781818181818182,0.373913043478261,0.737888702767901
"NO","NOR","Norway",2014,0.781818181818182,0.373913043478261,0.737888702767901
"NO","NOR","Norway",2015,0.781818181818182,0.373913043478261,0.737888702767901
"NO","NOR","Norway",2016,0.781818181818182,0.373913043478261,0.737888702767901
"NO","NOR","Norway",2017,0.781818181818182,0.373913043478261,0.737888702767901
"NO","NOR","Norway",2018,0.781818181818182,0.373913043478261,0.737888702767901
"NO","NOR","Norway",2019,0.781818181818182,0.373913043478261,0.737888702767901
"NZ","NZL","New Zealand",1982,NA,NA,NA
"NZ","NZL","New Zealand",1983,NA,NA,NA
"NZ","NZL","New Zealand",1984,NA,NA,NA
"NZ","NZL","New Zealand",1985,NA,NA,NA
"NZ","NZL","New Zealand",1986,NA,NA,NA
"NZ","NZL","New Zealand",1987,NA,NA,NA
"NZ","NZL","New Zealand",1988,NA,NA,NA
"NZ","NZL","New Zealand",1989,NA,NA,NA
"NZ","NZL","New Zealand",1990,NA,NA,NA
"NZ","NZL","New Zealand",1991,NA,NA,NA
"NZ","NZL","New Zealand",1992,0.614285714285714,0.278958448750364,NA
"NZ","NZL","New Zealand",1993,0.614285714285714,0.278958448750364,NA
"NZ","NZL","New Zealand",1994,0.671875,0.278958448750364,NA
"NZ","NZL","New Zealand",1995,0.758823529411765,0.373913043478261,NA
"NZ","NZL","New Zealand",1996,0.758823529411765,0.373913043478261,NA
"NZ","NZL","New Zealand",1997,0.758823529411765,0.373913043478261,NA
"NZ","NZL","New Zealand",1998,0.758823529411765,0.373913043478261,NA
"NZ","NZL","New Zealand",1999,0.758823529411765,0.373913043478261,NA
"NZ","NZL","New Zealand",2000,0.758823529411765,0.373913043478261,0.737888702767901
"NZ","NZL","New Zealand",2001,0.758823529411765,0.373913043478261,0.737888702767901
"NZ","NZL","New Zealand",2002,0.758823529411765,0.373913043478261,0.737888702767901
"NZ","NZL","New Zealand",2003,0.758823529411765,0.373913043478261,0.737888702767901
"NZ","NZL","New Zealand",2004,0.758823529411765,0.373913043478261,0.737888702767901
"NZ","NZL","New Zealand",2005,0.758823529411765,0.373913043478261,0.737888702767901
"NZ","NZL","New Zealand",2006,0.758823529411765,0.373913043478261,0.737888702767901
"NZ","NZL","New Zealand",2007,0.731914893617021,0.307142857142857,0.737888702767901
"NZ","NZL","New Zealand",2008,0.731914893617021,0.307142857142857,0.737888702767901
"NZ","NZL","New Zealand",2009,0.731914893617021,0.307142857142857,0.737888702767901
"NZ","NZL","New Zealand",2010,0.731914893617021,0.307142857142857,0.737888702767901
"NZ","NZL","New Zealand",2011,0.731914893617021,0.307142857142857,0.737888702767901
"NZ","NZL","New Zealand",2012,0.731914893617021,0.307142857142857,0.737888702767901
"NZ","NZL","New Zealand",2013,0.731914893617021,0.307142857142857,0.737888702767901
"NZ","NZL","New Zealand",2014,0.731914893617021,0.307142857142857,0.737888702767901
"NZ","NZL","New Zealand",2015,0.731914893617021,0.307142857142857,0.737888702767901
"NZ","NZL","New Zealand",2016,0.731914893617021,0.307142857142857,0.737888702767901
"NZ","NZL","New Zealand",2017,0.731914893617021,0.307142857142857,0.737888702767901
"NZ","NZL","New Zealand",2018,0.746588594704684,0.310056925996205,0.737888702767901
"NZ","NZL","New Zealand",2019,0.746588594704684,0.310056925996205,0.737888702767901
"PL","POL","Poland",1984,NA,NA,NA
"PL","POL","Poland",1985,NA,NA,NA
"PL","POL","Poland",1986,NA,NA,NA
"PL","POL","Poland",1987,NA,NA,NA
"PL","POL","Poland",1988,NA,NA,NA
"PL","POL","Poland",1989,NA,NA,NA
"PL","POL","Poland",1990,NA,NA,NA
"PL","POL","Poland",1991,NA,NA,NA
"PL","POL","Poland",1992,NA,NA,NA
"PL","POL","Poland",1993,0.787075165170195,0.338474732816403,NA
"PL","POL","Poland",1994,0.787075165170195,0.338474732816403,NA
"PL","POL","Poland",1995,0.787075165170195,0.338474732816403,0.869865253929667
"PL","POL","Poland",1996,0.787075165170195,0.338474732816403,0.869865253929667
"PL","POL","Poland",1997,0.737888702767901,0.338474732816403,0.869865253929667
"PL","POL","Poland",1998,0.737888702767901,0.338474732816403,0.869865253929667
"PL","POL","Poland",1999,0.837888702767901,0.338474732816403,0.869865253929667
"PL","POL","Poland",2000,0.837888702767901,0.338474732816403,0.869865253929667
"PL","POL","Poland",2001,0.837888702767901,0.338474732816403,0.869865253929667
"PL","POL","Poland",2002,0.837888702767901,0.338474732816403,0.869865253929667
"PL","POL","Poland",2003,0.837888702767901,0.338474732816403,0.869865253929667
"PL","POL","Poland",2004,0.829660132136156,0.338474732816403,0.869865253929667
"PL","POL","Poland",2005,0.829660132136156,0.338474732816403,0.869865253929667
"PL","POL","Poland",2006,0.829660132136156,0.338474732816403,0.869865253929667
"PL","POL","Poland",2007,0.829660132136156,0.338474732816403,0.869865253929667
"PL","POL","Poland",2008,0.737888702767901,0.338474732816403,0.869865253929667
"PL","POL","Poland",2009,0.737888702767901,0.338474732816403,0.869865253929667
"PL","POL","Poland",2010,0.737888702767901,0.338474732816403,0.869865253929667
"PL","POL","Poland",2011,0.737888702767901,0.338474732816403,0.869865253929667
"PL","POL","Poland",2012,0.737888702767901,0.338474732816403,0.869865253929667
"PL","POL","Poland",2013,0.737888702767901,0.338474732816403,0.869865253929667
"PL","POL","Poland",2014,0.737888702767901,0.338474732816403,0.869865253929667
"PL","POL","Poland",2015,0.737888702767901,0.338474732816403,0.869865253929667
"PL","POL","Poland",2016,0.737888702767901,0.338474732816403,0.869865253929667
"PL","POL","Poland",2017,0.737888702767901,0.338474732816403,0.869865253929667
"PL","POL","Poland",2018,0.737888702767901,0.338474732816403,0.869865253929667
"PL","POL","Poland",2019,0.737888702767901,0.338474732816403,0.869865253929667
"PT","PRT","Portugal",1984,0.783737904737548,0.479318672008477,NA
"PT","PRT","Portugal",1985,0.783737904737548,0.479318672008477,NA
"PT","PRT","Portugal",1986,0.783737904737548,0.479318672008477,NA
"PT","PRT","Portugal",1987,0.783737904737548,0.479318672008477,NA
"PT","PRT","Portugal",1988,0.783737904737548,0.479318672008477,NA
"PT","PRT","Portugal",1989,0.783737904737548,0.479318672008477,NA
"PT","PRT","Portugal",1990,0.867203608247423,0.547953910556565,NA
"PT","PRT","Portugal",1991,0.867203608247423,0.547953910556565,NA
"PT","PRT","Portugal",1992,0.867203608247423,0.547953910556565,NA
"PT","PRT","Portugal",1993,0.867203608247423,0.547953910556565,NA
"PT","PRT","Portugal",1994,0.867203608247423,0.547953910556565,NA
"PT","PRT","Portugal",1995,0.867203608247423,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",1996,0.867203608247423,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",1997,0.867203608247423,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",1998,0.867203608247423,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",1999,0.888411247396436,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",2000,0.888411247396436,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",2001,0.888411247396436,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",2002,0.888411247396436,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",2003,0.888411247396436,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",2004,0.888411247396436,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",2005,0.888411247396436,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",2006,0.888411247396436,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",2007,0.888411247396436,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",2008,0.888411247396436,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",2009,0.888411247396436,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",2010,0.888411247396436,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",2011,0.888411247396436,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",2012,0.888411247396436,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",2013,0.888411247396436,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",2014,0.888411247396436,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",2015,0.888411247396436,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",2016,0.888411247396436,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",2017,0.888411247396436,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",2018,0.888411247396436,0.547953910556565,0.737888702767901
"PT","PRT","Portugal",2019,0.888411247396436,0.547953910556565,0.737888702767901
"SK","SVK","Slovak Republic",1984,NA,NA,NA
"SK","SVK","Slovak Republic",1985,NA,NA,NA
"SK","SVK","Slovak Republic",1986,NA,NA,NA
"SK","SVK","Slovak Republic",1987,NA,NA,NA
"SK","SVK","Slovak Republic",1988,NA,NA,NA
"SK","SVK","Slovak Republic",1989,NA,NA,NA
"SK","SVK","Slovak Republic",1990,NA,NA,NA
"SK","SVK","Slovak Republic",1991,NA,NA,NA
"SK","SVK","Slovak Republic",1992,0.778563038959402,0.278958448750364,NA
"SK","SVK","Slovak Republic",1993,0.778563038959402,0.278958448750364,NA
"SK","SVK","Slovak Republic",1994,0.834749449432684,0.404555493999806,0.787075165170195
"SK","SVK","Slovak Republic",1995,0.834749449432684,0.404555493999806,0.787075165170195
"SK","SVK","Slovak Republic",1996,0.834749449432684,0.404555493999806,0.787075165170195
"SK","SVK","Slovak Republic",1997,0.834749449432684,0.404555493999806,0.787075165170195
"SK","SVK","Slovak Republic",1998,0.834749449432684,0.466016844789065,0.787075165170195
"SK","SVK","Slovak Republic",1999,0.834749449432684,0.466016844789065,0.787075165170195
"SK","SVK","Slovak Republic",2000,0.834749449432684,0.466016844789065,0.787075165170195
"SK","SVK","Slovak Republic",2001,0.834749449432684,0.466016844789065,0.869865253929667
"SK","SVK","Slovak Republic",2002,0.834749449432684,0.466016844789065,0.869865253929667
"SK","SVK","Slovak Republic",2003,0.834749449432684,0.466016844789065,0.869865253929667
"SK","SVK","Slovak Republic",2004,0.873879108036537,0.543222830616488,0.869865253929667
"SK","SVK","Slovak Republic",2005,0.873879108036537,0.652728119257913,0.869865253929667
"SK","SVK","Slovak Republic",2006,0.873879108036537,0.652728119257913,0.869865253929667
"SK","SVK","Slovak Republic",2007,0.873879108036537,0.652728119257913,0.869865253929667
"SK","SVK","Slovak Republic",2008,0.873879108036537,0.652728119257913,0.869865253929667
"SK","SVK","Slovak Republic",2009,0.873879108036537,0.652728119257913,0.869865253929667
"SK","SVK","Slovak Republic",2010,0.873879108036537,0.652728119257913,0.869865253929667
"SK","SVK","Slovak Republic",2011,0.873879108036537,0.652728119257913,0.869865253929667
"SK","SVK","Slovak Republic",2012,0.873879108036537,0.652728119257913,0.869865253929667
"SK","SVK","Slovak Republic",2013,0.873879108036537,0.652728119257913,0.869865253929667
"SK","SVK","Slovak Republic",2014,0.873879108036537,0.652728119257913,0.869865253929667
"SK","SVK","Slovak Republic",2015,0.873879108036537,0.652728119257913,0.869865253929667
"SK","SVK","Slovak Republic",2016,0.873879108036537,0.652728119257913,0.869865253929667
"SK","SVK","Slovak Republic",2017,0.873879108036537,0.652728119257913,0.869865253929667
"SK","SVK","Slovak Republic",2018,0.873879108036537,0.652728119257913,0.869865253929667
"SK","SVK","Slovak Republic",2019,0.873879108036537,0.652728119257913,0.869865253929667
"SI","SVN","Slovenia",1984,NA,NA,NA
"SI","SVN","Slovenia",1985,NA,NA,NA
"SI","SVN","Slovenia",1986,NA,NA,NA
"SI","SVN","Slovenia",1987,NA,NA,NA
"SI","SVN","Slovenia",1988,NA,NA,NA
"SI","SVN","Slovenia",1989,NA,NA,NA
"SI","SVN","Slovenia",1990,NA,NA,NA
"SI","SVN","Slovenia",1991,NA,NA,NA
"SI","SVN","Slovenia",1992,NA,NA,NA
"SI","SVN","Slovenia",1993,NA,NA,NA
"SI","SVN","Slovenia",1994,NA,NA,NA
"SI","SVN","Slovenia",1995,NA,NA,NA
"SI","SVN","Slovenia",1996,0.931845312279173,0.737888702767901,0.869865253929667
"SI","SVN","Slovenia",1997,0.931845312279173,0.737888702767901,0.869865253929667
"SI","SVN","Slovenia",1998,0.931845312279173,0.737888702767901,0.869865253929667
"SI","SVN","Slovenia",1999,0.931845312279173,0.737888702767901,0.869865253929667
"SI","SVN","Slovenia",2000,0.931845312279173,0.737888702767901,0.869865253929667
"SI","SVN","Slovenia",2001,0.931845312279173,0.737888702767901,0.869865253929667
"SI","SVN","Slovenia",2002,0.931845312279173,0.737888702767901,0.869865253929667
"SI","SVN","Slovenia",2003,0.931845312279173,0.737888702767901,0.869865253929667
"SI","SVN","Slovenia",2004,0.90013143496799,0.547953910556565,0.869865253929667
"SI","SVN","Slovenia",2005,0.90013143496799,0.547953910556565,0.869865253929667
"SI","SVN","Slovenia",2006,0.90013143496799,0.547953910556565,0.737888702767901
"SI","SVN","Slovenia",2007,0.90013143496799,0.547953910556565,0.737888702767901
"SI","SVN","Slovenia",2008,0.869865253929667,0.391406012913837,0.737888702767901
"SI","SVN","Slovenia",2009,0.869865253929667,0.391406012913837,0.737888702767901
"SI","SVN","Slovenia",2010,0.869865253929667,0.391406012913837,0.737888702767901
"SI","SVN","Slovenia",2011,0.869865253929667,0.391406012913837,0.737888702767901
