country,year,iso_3,iso_2,buildings_cost_recovery,machines_cost_recovery,intangibles_cost_recovery,waverage,average,gdp
Croatia,2004,HRV,HR,0.737888703,0.900131435,0.869865254,0.828825411,0.835961797,46.64216995
Croatia,2005,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,48.65433121
Croatia,2006,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,51.08744431
Croatia,2007,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,53.77790451
Croatia,2008,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,54.72420502
Croatia,2009,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,50.69681931
Croatia,2010,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,49.9381752
Croatia,2011,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,49.78347397
Croatia,2012,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,48.66949463
Croatia,2013,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,48.40251923
Croatia,2014,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,48.35221481
Croatia,2015,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,49.53064346
Croatia,2016,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,51.25614166
Croatia,2017,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,52.86514282
Croatia,2018,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,54.28969193
Croatia,2019,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,55.88367462
Croatia,2020,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,51.08866365
Croatia,2021,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,57.76707845
Croatia,2022,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,61.42450644
Croatia,2023,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,62.22668174
Croatia,2024,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,63.85158512
Croatia,2025,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,65.47680328
Croatia,2026,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,67.11903147
Croatia,2027,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,68.72988829
Croatia,2027,HRV,HR,0.737888703,0.965116279,0.965116279,0.871574912,0.889373754,68.72988829
Cyprus,2019,CYP,CY,0.479318672,0.737888703,0.737888703,0.631444781,0.651698693,23.66884041
Cyprus,2020,CYP,CY,0.479318672,0.737888703,0.737888703,0.631444781,0.651698693,22.63532265
Cyprus,2021,CYP,CY,0.479318672,0.737888703,0.737888703,0.631444781,0.651698693,24.13603842
Cyprus,2022,CYP,CY,0.479318672,0.737888703,0.737888703,0.631444781,0.651698693,25.49564776
Cyprus,2023,CYP,CY,0.479318672,0.737888703,0.737888703,0.631444781,0.651698693,26.03639589
Cyprus,2024,CYP,CY,0.479318672,0.737888703,0.737888703,0.631444781,0.651698693,26.73396883
Cyprus,2025,CYP,CY,0.479318672,0.737888703,0.737888703,0.631444781,0.651698693,27.60042813
Cyprus,2026,CYP,CY,0.479318672,0.737888703,0.737888703,0.631444781,0.651698693,28.39900537
Cyprus,2027,CYP,CY,0.479318672,0.737888703,0.737888703,0.631444781,0.651698693,29.16577853
Cyprus,2028,CYP,CY,0.479318672,0.737888703,0.737888703,0.631444781,0.651698693,29.894923
Czech Republic,1983,CZE,CZ,NA,NA,NA,NA,NA,101.2228851
Czech Republic,1984,CZE,CZ,NA,NA,NA,NA,NA,104.3534775
Czech Republic,1985,CZE,CZ,NA,NA,NA,NA,NA,107.5809097
Czech Republic,1986,CZE,CZ,NA,NA,NA,NA,NA,110.9081955
Czech Republic,1987,CZE,CZ,NA,NA,NA,NA,NA,114.3383484
Czech Republic,1988,CZE,CZ,NA,NA,NA,NA,NA,117.8745804
Czech Republic,1989,CZE,CZ,NA,NA,NA,NA,NA,121.5200806
Czech Republic,1990,CZE,CZ,NA,NA,NA,NA,NA,119.7654037
Czech Republic,1991,CZE,CZ,0.278958449,0.778563039,NA,NA,NA,105.8547211
Czech Republic,1992,CZE,CZ,0.278958449,0.778563039,NA,NA,NA,105.3185272
Czech Republic,1993,CZE,CZ,0.404555494,0.834749449,0.787075165,0.650539828,0.675460036,105.3837128
Czech Republic,1994,CZE,CZ,0.404555494,0.834749449,0.787075165,0.650539828,0.675460036,108.4496613
Czech Republic,1995,CZE,CZ,0.430569007,0.834749449,0.787075165,0.66124865,0.684131207,115.1967545
Czech Republic,1996,CZE,CZ,0.430569007,0.834749449,0.787075165,0.66124865,0.684131207,120.0612946
Czech Republic,1997,CZE,CZ,0.430569007,0.834749449,0.787075165,0.66124865,0.684131207,119.3473358
Czech Republic,1998,CZE,CZ,0.430569007,0.834749449,0.787075165,0.66124865,0.684131207,118.9550323
Czech Republic,1999,CZE,CZ,0.543222831,0.873879108,0.787075165,0.724806301,0.734725701,120.659462
Czech Republic,2000,CZE,CZ,0.543222831,0.873879108,0.787075165,0.724806301,0.734725701,125.8076859
Czech Republic,2001,CZE,CZ,0.543222831,0.873879108,0.69191805,0.710606185,0.703006663,129.4671326
Czech Republic,2002,CZE,CZ,0.543222831,0.873879108,0.69191805,0.710606185,0.703006663,131.6065674
Czech Republic,2003,CZE,CZ,0.543222831,0.873879108,0.69191805,0.710606185,0.703006663,136.3483429
Czech Republic,2004,CZE,CZ,0.543222831,0.873879108,0.841318848,0.732900983,0.752806929,143.0383606
Czech Republic,2005,CZE,CZ,0.543222831,0.873879108,0.841318848,0.732900983,0.752806929,152.383728
Czech Republic,2006,CZE,CZ,0.543222831,0.873879108,0.841318848,0.732900983,0.752806929,162.8273926
Czech Republic,2007,CZE,CZ,0.543222831,0.873879108,0.841318848,0.732900983,0.752806929,171.9500122
Czech Republic,2008,CZE,CZ,0.543222831,0.873879108,0.841318848,0.732900983,0.752806929,176.5622101
Czech Republic,2009,CZE,CZ,0.543222831,0.873879108,0.841318848,0.732900983,0.752806929,168.0826721
Czech Republic,2010,CZE,CZ,0.543222831,0.873879108,0.841318848,0.732900983,0.752806929,171.9039001
Czech Republic,2011,CZE,CZ,0.543222831,0.873879108,0.841318848,0.732900983,0.752806929,174.9600677
Czech Republic,2012,CZE,CZ,0.543222831,0.873879108,0.841318848,0.732900983,0.752806929,173.5606689
Czech Republic,2013,CZE,CZ,0.543222831,0.873879108,0.841318848,0.732900983,0.752806929,172.7211914
Czech Republic,2014,CZE,CZ,0.543222831,0.873879108,0.841318848,0.732900983,0.752806929,177.4107819
Czech Republic,2015,CZE,CZ,0.543222831,0.873879108,0.841318848,0.732900983,0.752806929,186.8299408
Czech Republic,2016,CZE,CZ,0.543222831,0.873879108,0.841318848,0.732900983,0.752806929,191.4082794
Czech Republic,2017,CZE,CZ,0.543222831,0.873879108,0.841318848,0.732900983,0.752806929,199.7395325
Czech Republic,2018,CZE,CZ,0.543222831,0.873879108,0.841318848,0.732900983,0.752806929,205.4242249
Czech Republic,2019,CZE,CZ,0.543222831,0.873879108,0.841318848,0.732900983,0.752806929,210.6952667
Czech Republic,2020,CZE,CZ,0.543222831,0.972093023,0.841318848,0.776027508,0.785544901,199.0689286
Czech Republic,2021,CZE,CZ,0.543222831,0.972093023,0.841318848,0.776027508,0.785544901,206.0285736
Czech Republic,2022,CZE,CZ,0.543222831,0.972093023,0.841318848,0.776027508,0.785544901,211.097229
Czech Republic,2023,CZE,CZ,0.543222831,0.972093023,0.841318848,0.776027508,0.785544901,211.1970694
Czech Republic,2024,CZE,CZ,0.543222831,0.873879108,0.841318848,0.732900983,0.752806929,217.0671573
Czech Republic,2025,CZE,CZ,0.543222831,0.873879108,0.841318848,0.732900983,0.752806929,223.4720813
Czech Republic,2026,CZE,CZ,0.543222831,0.873879108,0.841318848,0.732900983,0.752806929,229.5194797
Czech Republic,2027,CZE,CZ,0.543222831,0.873879108,0.841318848,0.732900983,0.752806929,235.2574667
Czech Republic,2028,CZE,CZ,0.543222831,0.873879108,0.841318848,0.732900983,0.752806929,240.6683883
Denmark,1981,DNK,DK,NA,NA,NA,NA,NA,163.2195892
Denmark,1982,DNK,DK,NA,NA,NA,NA,NA,169.2335358
Denmark,1983,DNK,DK,NA,NA,NA,NA,NA,173.6269684
Denmark,1984,DNK,DK,NA,NA,NA,NA,NA,180.8605042
Denmark,1985,DNK,DK,NA,NA,NA,NA,NA,188.1016998
Denmark,1986,DNK,DK,0.549078786,0.86,NA,NA,NA,197.3265533
Denmark,1987,DNK,DK,0.549078786,0.86,NA,NA,NA,197.8282776
Denmark,1988,DNK,DK,0.549078786,0.86,NA,NA,NA,197.8013916
Denmark,1989,DNK,DK,0.549078786,0.86,NA,NA,NA,199.0775604
Denmark,1990,DNK,DK,0.549078786,0.86,NA,NA,NA,202.0144501
Denmark,1991,DNK,DK,0.549078786,0.86,NA,NA,NA,204.8298035
Denmark,1992,DNK,DK,0.549078786,0.86,0.813406443,0.725051923,0.74082841,208.8383179
Denmark,1993,DNK,DK,0.549078786,0.86,0.813406443,0.725051923,0.74082841,208.8606415
Denmark,1994,DNK,DK,0.549078786,0.86,0.813406443,0.725051923,0.74082841,219.9980621
Denmark,1995,DNK,DK,0.549078786,0.86,0.813406443,0.725051923,0.74082841,226.6586914
Denmark,1996,DNK,DK,0.549078786,0.86,0.813406443,0.725051923,0.74082841,233.2320251
Denmark,1997,DNK,DK,0.549078786,0.86,0.813406443,0.725051923,0.74082841,240.8374634
Denmark,1998,DNK,DK,0.549078786,0.86,0.813406443,0.725051923,0.74082841,246.1796112
Denmark,1999,DNK,DK,0.547953911,0.86,0.813406443,0.724588853,0.740453451,253.4370575
Denmark,2000,DNK,DK,0.547953911,0.86,0.813406443,0.724588853,0.740453451,262.9329834
Denmark,2001,DNK,DK,0.547953911,0.86,0.813406443,0.724588853,0.740453451,265.0973206
Denmark,2002,DNK,DK,0.547953911,0.826923077,0.813406443,0.710064508,0.72942781,266.3335876
Denmark,2003,DNK,DK,0.547953911,0.826923077,0.813406443,0.710064508,0.72942781,267.3724365
Denmark,2004,DNK,DK,0.547953911,0.826923077,0.813406443,0.710064508,0.72942781,274.5065308
Denmark,2005,DNK,DK,0.547953911,0.826923077,0.813406443,0.710064508,0.72942781,280.9207764
Denmark,2006,DNK,DK,0.547953911,0.826923077,0.813406443,0.710064508,0.72942781,291.913208
Denmark,2007,DNK,DK,0.547953911,0.826923077,0.813406443,0.710064508,0.72942781,294.5674133
Denmark,2008,DNK,DK,0.479318672,0.826923077,0.813406443,0.681809865,0.706549397,293.0591736
Denmark,2009,DNK,DK,0.479318672,0.826923077,0.813406443,0.681809865,0.706549397,278.6800842
Denmark,2010,DNK,DK,0.479318672,0.826923077,0.813406443,0.681809865,0.706549397,283.894165
Denmark,2011,DNK,DK,0.479318672,0.826923077,0.813406443,0.681809865,0.706549397,287.689209
Denmark,2012,DNK,DK,0.479318672,0.826923077,0.813406443,0.681809865,0.706549397,288.3408203
Denmark,2013,DNK,DK,0.479318672,0.826923077,0.813406443,0.681809865,0.706549397,291.0320129
Denmark,2014,DNK,DK,0.479318672,0.826923077,0.813406443,0.681809865,0.706549397,295.7449951
Denmark,2015,DNK,DK,0.479318672,0.826923077,0.813406443,0.681809865,0.706549397,302.6730652
Denmark,2016,DNK,DK,0.479318672,0.826923077,0.813406443,0.681809865,0.706549397,312.4977112
Denmark,2017,DNK,DK,0.479318672,0.826923077,0.813406443,0.681809865,0.706549397,318.8606873
Denmark,2018,DNK,DK,0.479318672,0.826923077,0.813406443,0.681809865,0.706549397,326.4856873
Denmark,2019,DNK,DK,0.479318672,0.826923077,0.813406443,0.681809865,0.706549397,334.2098389
Denmark,2020,DNK,DK,0.479318672,0.826923077,0.813406443,0.681809865,0.706549397,327.5435401
Denmark,2021,DNK,DK,0.479318672,0.826923077,0.813406443,0.681809865,0.706549397,343.4482052
Denmark,2022,DNK,DK,0.479318672,0.826923077,0.813406443,0.681809865,0.706549397,356.5643635
Denmark,2023,DNK,DK,0.391406013,0.826923077,0.813406443,0.645619406,0.677245178,359.6116554
Denmark,2024,DNK,DK,0.391406013,0.826923077,0.813406443,0.645619406,0.677245178,364.3293069
Denmark,2025,DNK,DK,0.391406013,0.826923077,0.813406443,0.645619406,0.677245178,371.3284317
Denmark,2026,DNK,DK,0.391406013,0.826923077,0.813406443,0.645619406,0.677245178,378.7552875
Denmark,2027,DNK,DK,0.391406013,0.826923077,0.813406443,0.645619406,0.677245178,385.9516379
Denmark,2028,DNK,DK,0.391406013,0.826923077,0.813406443,0.645619406,0.677245178,392.8987672
Estonia,1983,EST,EE,NA,NA,NA,NA,NA,14.15465736
Estonia,1984,EST,EE,NA,NA,NA,NA,NA,14.55101776
Estonia,1985,EST,EE,NA,NA,NA,NA,NA,14.62376308
Estonia,1986,EST,EE,NA,NA,NA,NA,NA,14.78498363
Estonia,1987,EST,EE,NA,NA,NA,NA,NA,15.30325127
Estonia,1988,EST,EE,NA,NA,NA,NA,NA,15.74073887
Estonia,1989,EST,EE,NA,NA,NA,NA,NA,16.22354507
Estonia,1990,EST,EE,NA,NA,NA,NA,NA,15.08763027
Estonia,1991,EST,EE,NA,NA,NA,NA,NA,13.88064384
Estonia,1992,EST,EE,NA,NA,NA,NA,NA,10.94229794
Estonia,1993,EST,EE,NA,NA,NA,NA,NA,10.01057625
Estonia,1994,EST,EE,0.55483871,0.905263158,0.905263158,0.761006098,0.788455008,9.846159935
Estonia,1995,EST,EE,0.55483871,0.905263158,0.905263158,0.761006098,0.788455008,10.2918644
Estonia,1996,EST,EE,0.55483871,0.905263158,0.905263158,0.761006098,0.788455008,10.79986763
Estonia,1997,EST,EE,0.55483871,0.905263158,0.905263158,0.761006098,0.788455008,12.20887566
Estonia,1998,EST,EE,0.55483871,0.905263158,0,0.625915397,0.486700623,12.7375555
Estonia,1999,EST,EE,0.55483871,0.905263158,0,0.625915397,0.486700623,12.68616772
Estonia,2000,EST,EE,1,1,1,1,1,13.96829891
Estonia,2001,EST,EE,1,1,1,1,1,14.80354786
Estonia,2002,EST,EE,1,1,1,1,1,15.81054211
Estonia,2003,EST,EE,1,1,1,1,1,17.0068779
Estonia,2004,EST,EE,1,1,1,1,1,18.15781021
Estonia,2005,EST,EE,1,1,1,1,1,19.88104057
Estonia,2006,EST,EE,1,1,1,1,1,21.81323242
Estonia,2007,EST,EE,1,1,1,1,1,23.46527481
Estonia,2008,EST,EE,1,1,1,1,1,22.27113914
Estonia,2009,EST,EE,1,1,1,1,1,19.05655289
Estonia,2010,EST,EE,1,1,1,1,1,19.56923866
Estonia,2011,EST,EE,1,1,1,1,1,21.02595901
Estonia,2012,EST,EE,1,1,1,1,1,21.68298721
Estonia,2013,EST,EE,1,1,1,1,1,21.97488022
Estonia,2014,EST,EE,1,1,1,1,1,22.63134193
Estonia,2015,EST,EE,1,1,1,1,1,23.04886436
Estonia,2016,EST,EE,1,1,1,1,1,23.65541077
Estonia,2017,EST,EE,1,1,1,1,1,25.0153141
Estonia,2018,EST,EE,1,1,1,1,1,26.20633316
Estonia,2019,EST,EE,1,1,1,1,1,27.34224129
Estonia,2020,EST,EE,1,1,1,1,1,27.2136168
Estonia,2021,EST,EE,1,1,1,1,1,29.39132927
Estonia,2022,EST,EE,1,1,1,1,1,29.07699715
Estonia,2023,EST,EE,1,1,1,1,1,28.69569231
Estonia,2024,EST,EE,1,1,1,1,1,29.53679691
Estonia,2025,EST,EE,1,1,1,1,1,30.61855083
Estonia,2026,EST,EE,1,1,1,1,1,31.47633138
Estonia,2027,EST,EE,1,1,1,1,1,32.38914502
Estonia,2028,EST,EE,1,1,1,1,1,33.36081937
Finland,1979,FIN,FI,0.586363636,0.86,NA,NA,NA,108.4432602
Finland,1980,FIN,FI,0.586363636,0.86,NA,NA,NA,114.287323
Finland,1981,FIN,FI,0.586363636,0.86,NA,NA,NA,115.7918472
Finland,1982,FIN,FI,0.586363636,0.86,NA,NA,NA,119.390564
Finland,1983,FIN,FI,0.586363636,0.86,NA,NA,NA,123.1109238
Finland,1984,FIN,FI,0.586363636,0.86,NA,NA,NA,127.0969467
Finland,1985,FIN,FI,0.586363636,0.86,NA,NA,NA,131.6068268
Finland,1986,FIN,FI,0.586363636,0.86,NA,NA,NA,135.2328339
Finland,1987,FIN,FI,0.586363636,0.86,NA,NA,NA,140.0667114
Finland,1988,FIN,FI,0.586363636,0.86,NA,NA,NA,147.3746033
Finland,1989,FIN,FI,0.586363636,0.86,NA,NA,NA,154.8712006
Finland,1990,FIN,FI,0.586363636,0.86,NA,NA,NA,155.9102173
Finland,1991,FIN,FI,0.586363636,0.86,NA,NA,NA,146.7328186
Finland,1992,FIN,FI,0.586363636,0.86,0.737888703,0.729131378,0.728084113,141.8989563
Finland,1993,FIN,FI,0.586363636,0.86,0.737888703,0.729131378,0.728084113,140.960495
Finland,1994,FIN,FI,0.586363636,0.86,0.737888703,0.729131378,0.728084113,146.5478516
Finland,1995,FIN,FI,0.586363636,0.86,0.737888703,0.729131378,0.728084113,152.7286072
Finland,1996,FIN,FI,0.518965517,0.86,0.737888703,0.701386012,0.705618073,158.3296356
Finland,1997,FIN,FI,0.518965517,0.86,0.737888703,0.701386012,0.705618073,168.3586121
Finland,1998,FIN,FI,0.518965517,0.86,0.737888703,0.701386012,0.705618073,177.545929
Finland,1999,FIN,FI,0.518965517,0.826923077,0.737888703,0.686861667,0.694592432,185.3218384
Finland,2000,FIN,FI,0.518965517,0.826923077,0.737888703,0.686861667,0.694592432,196.0211334
Finland,2001,FIN,FI,0.518965517,0.826923077,0.737888703,0.686861667,0.694592432,201.136795
Finland,2002,FIN,FI,0.518965517,0.826923077,0.737888703,0.686861667,0.694592432,204.5704041
Finland,2003,FIN,FI,0.518965517,0.826923077,0.737888703,0.686861667,0.694592432,208.6693878
Finland,2004,FIN,FI,0.518965517,0.826923077,0.737888703,0.686861667,0.694592432,217.0001678
Finland,2005,FIN,FI,0.518965517,0.826923077,0.737888703,0.686861667,0.694592432,223.0319519
Finland,2006,FIN,FI,0.518965517,0.826923077,0.737888703,0.686861667,0.694592432,232.0144501
Finland,2007,FIN,FI,0.518965517,0.826923077,0.737888703,0.686861667,0.694592432,244.3089142
Finland,2008,FIN,FI,0.518965517,0.826923077,0.737888703,0.686861667,0.694592432,246.2243347
Finland,2009,FIN,FI,0.675581395,0.902173913,0.737888703,0.784378006,0.771881337,226.3426819
Finland,2010,FIN,FI,0.675581395,0.902173913,0.737888703,0.784378006,0.771881337,233.5537415
Finland,2011,FIN,FI,0.518965517,0.826923077,0.737888703,0.686861667,0.694592432,239.5036011
Finland,2012,FIN,FI,0.518965517,0.826923077,0.737888703,0.686861667,0.694592432,236.1568909
Finland,2013,FIN,FI,0.518965517,0.826923077,0.737888703,0.686861667,0.694592432,234.0267029
Finland,2014,FIN,FI,0.518965517,0.826923077,0.737888703,0.686861667,0.694592432,233.1726532
Finland,2015,FIN,FI,0.518965517,0.826923077,0.737888703,0.686861667,0.694592432,234.4400787
Finland,2016,FIN,FI,0.518965517,0.826923077,0.737888703,0.686861667,0.694592432,240.794632
Finland,2017,FIN,FI,0.518965517,0.826923077,0.737888703,0.686861667,0.694592432,248.2601776
Finland,2018,FIN,FI,0.518965517,0.826923077,0.737888703,0.686861667,0.694592432,252.3070221
Finland,2019,FIN,FI,0.518965517,0.826923077,0.737888703,0.686861667,0.694592432,254.7785797
Finland,2020,FIN,FI,0.518965517,0.934782609,0.737888703,0.734223661,0.73054561,248.7998467
Finland,2021,FIN,FI,0.518965517,0.934782609,0.737888703,0.734223661,0.73054561,256.3320738
Finland,2022,FIN,FI,0.518965517,0.934782609,0.737888703,0.734223661,0.73054561,261.4264248
Finland,2023,FIN,FI,0.518965517,0.934782609,0.737888703,0.734223661,0.73054561,260.8016247
Finland,2024,FIN,FI,0.518965517,0.934782609,0.737888703,0.734223661,0.73054561,262.9284759
Finland,2025,FIN,FI,0.518965517,0.934782609,0.737888703,0.734223661,0.73054561,266.5616744
Finland,2026,FIN,FI,0.518965517,0.826923077,0.737888703,0.686861667,0.694592432,269.6918864
Finland,2027,FIN,FI,0.518965517,0.826923077,0.737888703,0.686861667,0.694592432,272.9281892
Finland,2028,FIN,FI,0.518965517,0.826923077,0.737888703,0.686861667,0.694592432,276.4762555
France,1979,FRA,FR,NA,NA,NA,NA,NA,1279.530518
France,1980,FRA,FR,NA,NA,NA,NA,NA,1299.731079
France,1981,FRA,FR,NA,NA,NA,NA,NA,1313.625488
France,1982,FRA,FR,NA,NA,NA,NA,NA,1346.536987
France,1983,FRA,FR,0.547953911,0.7421875,NA,NA,NA,1363.245728
France,1984,FRA,FR,0.547953911,0.7421875,NA,NA,NA,1383.88147
France,1985,FRA,FR,0.547953911,0.7421875,NA,NA,NA,1406.338867
France,1986,FRA,FR,0.547953911,0.873128251,NA,NA,NA,1439.20874
France,1987,FRA,FR,0.547953911,0.873128251,NA,NA,NA,1476.079956
France,1988,FRA,FR,0.547953911,0.873128251,NA,NA,NA,1546.092529
France,1989,FRA,FR,0.547953911,0.873128251,NA,NA,NA,1613.252563
France,1990,FRA,FR,0.547953911,0.873128251,0.869865254,0.738778816,0.763649139,1660.423096
France,1991,FRA,FR,0.547953911,0.873128251,0.869865254,0.738778816,0.763649139,1677.827148
France,1992,FRA,FR,0.547953911,0.873128251,0.869865254,0.738778816,0.763649139,1704.661499
France,1993,FRA,FR,0.547953911,0.873128251,0.869865254,0.738778816,0.763649139,1693.944824
France,1994,FRA,FR,0.547953911,0.873128251,0.869865254,0.738778816,0.763649139,1733.893677
France,1995,FRA,FR,0.547953911,0.873128251,0.869865254,0.738778816,0.763649139,1770.421631
France,1996,FRA,FR,0.547953911,0.873128251,0.869865254,0.738778816,0.763649139,1795.437622
France,1997,FRA,FR,0.547953911,0.873128251,0.869865254,0.738778816,0.763649139,1837.384399
France,1998,FRA,FR,0.547953911,0.873128251,0.869865254,0.738778816,0.763649139,1903.321777
France,1999,FRA,FR,0.547953911,0.873128251,0.869865254,0.738778816,0.763649139,1968.44165
France,2000,FRA,FR,0.547953911,0.873128251,0.869865254,0.738778816,0.763649139,2045.676758
France,2001,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2086.257324
France,2002,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2109.94751
France,2003,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2127.315674
France,2004,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2187.513428
France,2005,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2223.896484
France,2006,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2278.366943
France,2007,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2333.611328
France,2008,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2339.560791
France,2009,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2272.337891
France,2010,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2316.635742
France,2011,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2367.432617
France,2012,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2374.845947
France,2013,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2388.532715
France,2014,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2411.371338
France,2015,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2438.208008
France,2016,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2464.91748
France,2017,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2521.39917
France,2018,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2566.604492
France,2019,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2605.323975
France,2020,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2399.407728
France,2021,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2561.716238
France,2022,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2627.128959
France,2023,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2643.142088
France,2024,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2663.242972
France,2025,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2703.890636
France,2026,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2738.034552
France,2027,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2770.890968
France,2028,FRA,FR,0.547953911,0.880275604,0.869865254,0.741917276,0.766031589,2804.141661
Germany,1979,DEU,DE,0.385561039,0.844616539,NA,NA,NA,1831.626953
Germany,1980,DEU,DE,0.385561039,0.844616539,NA,NA,NA,1857.431641
Germany,1981,DEU,DE,0.385561039,0.844616539,NA,NA,NA,1867.261719
Germany,1982,DEU,DE,0.385561039,0.844616539,NA,NA,NA,1859.88916
Germany,1983,DEU,DE,0.385561039,0.876514043,NA,NA,NA,1889.134155
Germany,1984,DEU,DE,0.385561039,0.876514043,NA,NA,NA,1942.463379
Germany,1985,DEU,DE,0.464718608,0.876514043,NA,NA,NA,1987.682739
Germany,1986,DEU,DE,0.464718608,0.876514043,NA,NA,NA,2033.147827
Germany,1987,DEU,DE,0.464718608,0.876514043,NA,NA,NA,2061.655518
Germany,1988,DEU,DE,0.464718608,0.876514043,NA,NA,NA,2138.086182
Germany,1989,DEU,DE,0.464718608,0.876514043,NA,NA,NA,2221.397705
Germany,1990,DEU,DE,0.479318672,0.876514043,0.869865254,0.712010901,0.741899323,2338.132324
Germany,1991,DEU,DE,0.479318672,0.876514043,0.869865254,0.712010901,0.741899323,2457.570068
Germany,1992,DEU,DE,0.479318672,0.876514043,0.869865254,0.712010901,0.741899323,2504.954102
Germany,1993,DEU,DE,0.479318672,0.876514043,0.869865254,0.712010901,0.741899323,2480.421875
Germany,1994,DEU,DE,0.479318672,0.876514043,0.787075165,0.699656294,0.714302627,2539.903809
Germany,1995,DEU,DE,0.479318672,0.876514043,0.787075165,0.699656294,0.714302627,2578.88623
Germany,1996,DEU,DE,0.479318672,0.876514043,0.787075165,0.699656294,0.714302627,2600.057617
Germany,1997,DEU,DE,0.479318672,0.876514043,0.787075165,0.699656294,0.714302627,2646.433105
Germany,1998,DEU,DE,0.479318672,0.876514043,0.869865254,0.712010901,0.741899323,2699.865723
Germany,1999,DEU,DE,0.479318672,0.876514043,0.869865254,0.712010901,0.741899323,2750.946289
Germany,2000,DEU,DE,0.479318672,0.876514043,0.869865254,0.712010901,0.741899323,2830.591309
Germany,2001,DEU,DE,0.391406013,0.800076527,0.869865254,0.642256109,0.687115931,2878.646973
Germany,2002,DEU,DE,0.391406013,0.800076527,0.869865254,0.642256109,0.687115931,2872.934082
Germany,2003,DEU,DE,0.391406013,0.800076527,0.869865254,0.642256109,0.687115931,2852.434814
Germany,2004,DEU,DE,0.391406013,0.800076527,0.869865254,0.642256109,0.687115931,2886.376465
Germany,2005,DEU,DE,0.391406013,0.800076527,0.869865254,0.642256109,0.687115931,2907.211914
Germany,2006,DEU,DE,0.391406013,0.876514043,0.869865254,0.675820442,0.712595103,3018.110107
Germany,2007,DEU,DE,0.391406013,0.876514043,0.869865254,0.675820442,0.712595103,3108.172607
